year,id_mn_resi,cases
2015,150290.0,4
2015,150293.0,41
2015,150295.0,26
2015,150300.0,1
2015,150304.0,39
2015,150307.0,6
2015,150309.0,54
2015,150310.0,19
2015,150320.0,3
2015,150330.0,18
2015,150340.0,1
2015,150345.0,27
2015,150350.0,9
2015,150360.0,43
2015,150370.0,46
2015,150375.0,3
2015,150380.0,67
2015,150390.0,6
2015,150400.0,5
2015,150405.0,14
2015,150420.0,190
2015,150430.0,3
2015,150440.0,2
2015,150442.0,41
2015,150445.0,9
2015,150450.0,1
2015,150460.0,22
2015,150470.0,29
2015,150475.0,2
2015,150480.0,2
2015,150490.0,9
2015,150495.0,14
2015,150497.0,7
2015,150500.0,1
2015,150503.0,32
2015,150506.0,52
2015,150510.0,10
2015,150520.0,8
2015,150530.0,5
2015,150540.0,9
2015,150543.0,17
2015,150548.0,25
2015,150549.0,2
2015,150550.0,90
2015,150553.0,138
2015,150555.0,1
2015,150560.0,3
2015,150563.0,8
2015,150565.0,44
2015,150570.0,3
2015,150580.0,45
2015,150590.0,10
2015,150600.0,4
2015,150610.0,2
2015,150611.0,2
2015,150613.0,60
2015,150616.0,16
2015,150618.0,53
2015,150619.0,39
2015,150620.0,3
2015,150630.0,6
2015,150635.0,9
2015,150650.0,12
2015,150655.0,8
2015,150658.0,14
2015,150660.0,6
2015,150670.0,24
2015,150680.0,51
2015,150700.0,3
2015,150710.0,2
2015,150715.0,12
2015,150720.0,7
2015,150730.0,52
2015,150740.0,3
2015,150745.0,8
2015,150746.0,2
2015,150747.0,3
2015,150750.0,12
2015,150760.0,15
2015,150770.0,2
2015,150775.0,1
2015,150780.0,7
2015,150790.0,2
2015,150795.0,66
2015,150797.0,2
2015,150800.0,19
2015,150803.0,3
2015,150805.0,3
2015,150808.0,13
2015,150810.0,48
2015,150812.0,26
2015,150815.0,27
2015,150820.0,10
2015,150830.0,6
2015,150835.0,11
2015,150840.0,46
2015,160020.0,5
2015,160023.0,2
2015,160025.0,2
2015,160027.0,9
2015,160030.0,61
2015,160040.0,2
2015,160050.0,6
2015,160053.0,3
2015,160060.0,14
2015,160070.0,1
2015,160080.0,2
2015,170025.0,2
2015,170030.0,1
2015,170035.0,6
2015,170040.0,3
2015,170070.0,5
2015,170100.0,3
2015,170105.0,1
2015,170110.0,6
2015,170190.0,5
2015,170200.0,3
2015,170210.0,114
2015,170215.0,1
2015,170220.0,8
2015,170230.0,4
2015,170240.0,4
2015,170255.0,10
2015,170270.0,4
2015,170290.0,5
2015,170300.0,4
2015,170307.0,2
2015,170310.0,2
2015,170320.0,3
2015,170330.0,2
2015,170370.0,1
2015,170380.0,7
2015,170384.0,1
2015,170386.0,3
2015,170389.0,1
2015,170390.0,12
2015,170510.0,2
2015,170550.0,27
2015,170560.0,1
2015,170600.0,3
2015,170610.0,7
2015,170625.0,1
2015,170700.0,12
2015,170710.0,4
2015,170720.0,9
2015,170730.0,1
2015,170740.0,2
2015,170755.0,2
2015,170765.0,3
2015,170770.0,2
2015,170820.0,12
2015,170825.0,8
2015,170830.0,6
2015,170900.0,6
2015,170930.0,21
2015,170950.0,59
2015,170980.0,1
2015,171050.0,2
2015,171070.0,1
2015,171110.0,1
2015,171150.0,2
2015,171190.0,5
2015,171195.0,5
2015,171200.0,2
2015,171240.0,2
2015,171245.0,3
2015,171250.0,1
2015,171280.0,1
2015,171320.0,14
2015,171330.0,8
2015,171360.0,2
2015,171370.0,3
2015,171380.0,1
2015,171420.0,4
2015,171430.0,2
2015,171488.0,7
2015,171500.0,1
2015,171510.0,1
2015,171515.0,1
2015,171525.0,1
2015,171550.0,3
2015,171575.0,2
2015,171610.0,25
2015,171620.0,3
2015,171650.0,13
2015,171660.0,3
2015,171665.0,3
2015,171670.0,8
2015,171700.0,7
2015,171750.0,3
2015,171780.0,1
2015,171790.0,2
2015,171800.0,1
2015,171820.0,37
2015,171830.0,2
2015,171840.0,1
2015,171845.0,2
2015,171850.0,5
2015,171855.0,6
2015,171865.0,1
2015,171875.0,2
2015,171880.0,4
2015,171884.0,7
2015,171886.0,9
2015,171888.0,1
2015,171889.0,1
2015,171890.0,6
2015,172015.0,2
2015,172020.0,8
2015,172025.0,2
2015,172030.0,3
2015,172049.0,14
2015,172065.0,3
2015,172080.0,7
2015,172085.0,3
2015,172090.0,2
2015,172097.0,1
2015,172100.0,156
2015,172110.0,2
2015,172120.0,2
2015,172125.0,1
2015,172210.0,8
2015,210000.0,1
2015,210005.0,63
2015,210010.0,1
2015,210015.0,2
2015,210020.0,6
2015,210030.0,14
2015,210040.0,1
2015,210043.0,14
2015,210047.0,25
2015,210050.0,4
2015,210055.0,9
2015,210060.0,19
2015,210070.0,8
2015,210080.0,2
2015,210087.0,4
2015,210090.0,9
2015,210095.0,32
2015,210100.0,19
2015,210120.0,62
2015,210125.0,3
2015,210130.0,3
2015,210140.0,64
2015,210150.0,18
2015,210160.0,57
2015,210170.0,27
2015,210173.0,1
2015,210177.0,8
2015,210190.0,7
2015,210197.0,6
2015,210200.0,41
2015,210203.0,10
2015,210207.0,4
2015,210210.0,7
2015,210215.0,9
2015,210220.0,3
2015,210230.0,4
2015,210232.0,25
2015,210235.0,5
2015,210237.0,1
2015,210240.0,3
2015,210250.0,16
2015,210255.0,7
2015,210260.0,5
2015,210270.0,19
2015,210275.0,5
2015,210280.0,6
2015,210290.0,3
2015,210300.0,108
2015,210310.0,1
2015,210312.0,1
2015,210315.0,7
2015,210317.0,2
2015,210320.0,34
2015,210325.0,3
2015,210330.0,100
2015,210340.0,34
2015,210350.0,11
2015,210355.0,21
2015,210360.0,83
2015,210370.0,15
2015,210375.0,4
2015,210380.0,21
2015,210390.0,3
2015,210400.0,13
2015,210405.0,10
2015,210407.0,2
2015,210409.0,1
2015,210410.0,3
2015,210420.0,3
2015,210430.0,1
2015,210450.0,20
2015,210455.0,11
2015,210460.0,5
2015,210462.0,2
2015,210465.0,27
2015,210467.0,24
2015,210470.0,1
2015,210480.0,16
2015,210490.0,5
2015,210500.0,4
2015,210510.0,1
2015,210515.0,14
2015,210520.0,3
2015,210530.0,192
2015,210535.0,3
2015,210540.0,55
2015,210542.0,26
2015,210547.0,5
2015,210550.0,13
2015,210560.0,1
2015,210565.0,5
2015,210570.0,48
2015,210580.0,5
2015,210590.0,11
2015,210594.0,7
2015,210596.0,6
2015,210598.0,2
2015,210600.0,9
2015,210610.0,1
2015,210630.0,2
2015,210632.0,11
2015,210635.0,2
2015,210637.0,5
2015,210640.0,2
2015,210650.0,5
2015,210660.0,12
2015,210663.0,5
2015,210667.0,3
2015,210670.0,3
2015,210675.0,17
2015,210680.0,4
2015,210690.0,24
2015,210700.0,1
2015,210710.0,1
2015,210720.0,2
2015,210730.0,1
2015,210735.0,6
2015,210740.0,10
2015,210745.0,7
2015,210750.0,36
2015,210760.0,6
2015,210770.0,7
2015,210780.0,11
2015,210790.0,3
2015,210800.0,1
2015,210805.0,7
2015,210810.0,15
2015,210820.0,22
2015,210825.0,10
2015,210830.0,16
2015,210840.0,2
2015,210845.0,9
2015,210850.0,51
2015,210860.0,44
2015,210870.0,12
2015,210880.0,6
2015,210890.0,7
2015,210900.0,10
2015,210905.0,1
2015,210910.0,42
2015,210920.0,2
2015,210923.0,1
2015,210927.0,4
2015,210930.0,1
2015,210940.0,3
2015,210945.0,15
2015,210950.0,10
2015,210955.0,5
2015,210960.0,17
2015,210970.0,2
2015,210975.0,2
2015,210980.0,8
2015,210990.0,98
2015,211000.0,89
2015,211003.0,6
2015,211010.0,2
2015,211020.0,21
2015,211023.0,1
2015,211027.0,2
2015,211030.0,5
2015,211040.0,2
2015,211050.0,12
2015,211060.0,3
2015,211070.0,13
2015,211080.0,1
2015,211090.0,2
2015,211102.0,15
2015,211105.0,1
2015,211107.0,2
2015,211110.0,11
2015,211120.0,142
2015,211125.0,2
2015,211130.0,543
2015,211140.0,11
2015,211150.0,26
2015,211153.0,4
2015,211157.0,1
2015,211160.0,3
2015,211163.0,9
2015,211167.0,6
2015,211170.0,2
2015,211172.0,10
2015,211174.0,1
2015,211176.0,13
2015,211178.0,3
2015,211180.0,3
2015,211190.0,1
2015,211200.0,9
2015,211210.0,12
2015,211220.0,103
2015,211223.0,22
2015,211227.0,2
2015,211230.0,25
2015,211240.0,9
2015,211245.0,9
2015,211250.0,10
2015,211260.0,3
2015,211270.0,31
2015,211280.0,23
2015,211285.0,9
2015,211290.0,25
2015,211300.0,19
2015,211400.0,66
2015,220005.0,2
2015,220010.0,2
2015,220020.0,2
2015,220030.0,4
2015,220040.0,13
2015,220050.0,3
2015,220090.0,1
2015,220095.0,1
2015,220100.0,8
2015,220105.0,5
2015,220110.0,1
2015,220115.0,6
2015,220120.0,19
2015,220130.0,1
2015,220140.0,7
2015,220150.0,6
2015,220160.0,3
2015,220177.0,2
2015,220180.0,1
2015,220190.0,20
2015,220192.0,5
2015,220196.0,2
2015,220200.0,13
2015,220202.0,2
2015,220205.0,2
2015,220210.0,2
2015,220213.0,11
2015,220217.0,1
2015,220220.0,23
2015,220225.0,1
2015,220230.0,15
2015,220250.0,1
2015,220253.0,1
2015,220260.0,1
2015,220270.0,7
2015,220271.0,2
2015,220272.0,1
2015,220273.0,1
2015,220275.0,3
2015,220277.0,3
2015,220280.0,1
2015,220285.0,1
2015,220290.0,15
2015,220310.0,21
2015,220320.0,6
2015,220323.0,2
2015,220327.0,1
2015,220330.0,17
2015,220340.0,1
2015,220350.0,25
2015,220370.0,3
2015,220380.0,2
2015,220390.0,44
2015,220400.0,2
2015,220430.0,3
2015,220435.0,5
2015,220440.0,1
2015,220450.0,2
2015,220465.0,1
2015,220470.0,4
2015,220480.0,4
2015,220490.0,2
2015,220500.0,5
2015,220510.0,5
2015,220515.0,2
2015,220520.0,10
2015,220527.0,1
2015,220530.0,1
2015,220535.0,1
2015,220550.0,14
2015,220553.0,2
2015,220555.0,1
2015,220557.0,1
2015,220570.0,12
2015,220580.0,3
2015,220585.0,2
2015,220590.0,1
2015,220595.0,3
2015,220610.0,1
2015,220620.0,10
2015,220635.0,1
2015,220650.0,2
2015,220667.0,2
2015,220669.0,1
2015,220670.0,1
2015,220672.0,3
2015,220675.0,2
2015,220700.0,13
2015,220710.0,1
2015,220720.0,2
2015,220750.0,3
2015,220760.0,1
2015,220770.0,35
2015,220775.0,2
2015,220777.0,18
2015,220780.0,11
2015,220790.0,3
2015,220793.0,3
2015,220795.0,2
2015,220800.0,21
2015,220810.0,5
2015,220820.0,1
2015,220830.0,8
2015,220840.0,16
2015,220850.0,2
2015,220865.0,1
2015,220870.0,5
2015,220880.0,5
2015,220885.0,1
2015,220890.0,1
2015,220900.0,2
2015,220915.0,2
2015,220920.0,1
2015,220937.0,13
2015,220940.0,6
2015,220950.0,1
2015,220960.0,1
2015,220965.0,1
2015,220970.0,2
2015,220980.0,1
2015,220985.0,1
2015,220987.0,1
2015,220990.0,2
2015,221000.0,21
2015,221010.0,1
2015,221020.0,4
2015,221035.0,3
2015,221037.0,1
2015,221040.0,7
2015,221050.0,3
2015,221060.0,7
2015,221062.0,1
2015,221063.0,2
2015,221070.0,3
2015,221080.0,6
2015,221090.0,5
2015,221093.0,7
2015,221100.0,335
2015,221110.0,35
2015,221120.0,7
2015,221130.0,1
2015,221150.0,1
2015,221160.0,1
2015,221170.0,1
2015,230010.0,1
2015,230015.0,2
2015,230020.0,7
2015,230030.0,15
2015,230040.0,2
2015,230050.0,1
2015,230060.0,1
2015,230075.0,2
2015,230080.0,2
2015,230090.0,3
2015,230100.0,8
2015,230110.0,14
2015,230120.0,11
2015,230130.0,4
2015,230140.0,1
2015,230160.0,8
2015,230170.0,19
2015,230180.0,3
2015,230185.0,1
2015,230190.0,6
2015,230200.0,6
2015,230205.0,1
2015,230210.0,3
2015,230220.0,1
2015,230230.0,4
2015,230240.0,10
2015,230250.0,2
2015,230260.0,3
2015,230270.0,2
2015,230280.0,21
2015,230290.0,3
2015,230300.0,15
2015,230310.0,5
2015,230320.0,2
2015,230330.0,7
2015,230350.0,4
2015,230360.0,2
2015,230370.0,73
2015,230380.0,10
2015,230390.0,2
2015,230393.0,2
2015,230395.0,5
2015,230400.0,4
2015,230410.0,9
2015,230420.0,23
2015,230425.0,4
2015,230427.0,2
2015,230428.0,5
2015,230430.0,5
2015,230435.0,7
2015,230440.0,595
2015,230445.0,1
2015,230450.0,2
2015,230460.0,3
2015,230470.0,4
2015,230490.0,1
2015,230495.0,11
2015,230500.0,7
2015,230523.0,12
2015,230526.0,1
2015,230533.0,7
2015,230540.0,29
2015,230550.0,30
2015,230560.0,2
2015,230570.0,1
2015,230580.0,3
2015,230590.0,2
2015,230610.0,9
2015,230625.0,15
2015,230630.0,3
2015,230640.0,14
2015,230660.0,5
2015,230670.0,6
2015,230690.0,3
2015,230700.0,3
2015,230710.0,1
2015,230725.0,3
2015,230730.0,89
2015,230740.0,11
2015,230750.0,9
2015,230765.0,84
2015,230770.0,26
2015,230780.0,2
2015,230790.0,4
2015,230800.0,6
2015,230810.0,5
2015,230820.0,1
2015,230830.0,4
2015,230835.0,1
2015,230837.0,7
2015,230840.0,8
2015,230850.0,7
2015,230860.0,2
2015,230870.0,25
2015,230880.0,3
2015,230910.0,1
2015,230920.0,9
2015,230930.0,9
2015,230945.0,6
2015,230950.0,5
2015,230960.0,12
2015,230970.0,13
2015,230980.0,2
2015,231010.0,1
2015,231020.0,2
2015,231025.0,3
2015,231030.0,16
2015,231040.0,2
2015,231050.0,7
2015,231060.0,2
2015,231070.0,10
2015,231080.0,1
2015,231085.0,2
2015,231100.0,1
2015,231120.0,1
2015,231123.0,4
2015,231126.0,2
2015,231130.0,12
2015,231135.0,6
2015,231140.0,17
2015,231150.0,4
2015,231160.0,11
2015,231170.0,7
2015,231180.0,6
2015,231190.0,2
2015,231200.0,6
2015,231210.0,3
2015,231220.0,10
2015,231230.0,1
2015,231240.0,18
2015,231250.0,1
2015,231260.0,6
2015,231270.0,11
2015,231280.0,1
2015,231290.0,84
2015,231300.0,7
2015,231310.0,7
2015,231320.0,3
2015,231325.0,1
2015,231330.0,27
2015,231335.0,2
2015,231350.0,4
2015,231355.0,6
2015,231360.0,1
2015,231370.0,1
2015,231375.0,14
2015,231380.0,9
2015,231390.0,1
2015,231395.0,15
2015,231400.0,19
2015,231410.0,3
2015,240010.0,1
2015,240020.0,1
2015,240030.0,1
2015,240050.0,2
2015,240070.0,2
2015,240080.0,3
2015,240100.0,1
2015,240145.0,2
2015,240180.0,1
2015,240185.0,3
2015,240200.0,1
2015,240210.0,3
2015,240220.0,5
2015,240230.0,4
2015,240250.0,1
2015,240260.0,3
2015,240290.0,1
2015,240300.0,6
2015,240325.0,7
2015,240350.0,3
2015,240375.0,3
2015,240400.0,1
2015,240410.0,2
2015,240420.0,4
2015,240440.0,1
2015,240450.0,3
2015,240490.0,5
2015,240520.0,1
2015,240530.0,1
2015,240580.0,4
2015,240620.0,1
2015,240630.0,1
2015,240660.0,1
2015,240670.0,1
2015,240690.0,1
2015,240700.0,2
2015,240710.0,1
2015,240720.0,3
2015,240750.0,2
2015,240800.0,105
2015,240810.0,39
2015,240830.0,3
2015,240840.0,2
2015,240930.0,2
2015,240933.0,1
2015,240940.0,3
2015,240970.0,1
2015,240980.0,4
2015,241010.0,4
2015,241025.0,1
2015,241090.0,1
2015,241100.0,1
2015,241105.0,1
2015,241140.0,1
2015,241150.0,8
2015,241160.0,1
2015,241200.0,2
2015,241230.0,1
2015,241320.0,1
2015,241390.0,1
2015,241410.0,2
2015,241470.0,1
2015,241480.0,1
2015,250010.0,2
2015,250030.0,9
2015,250050.0,5
2015,250060.0,4
2015,250070.0,1
2015,250077.0,4
2015,250080.0,1
2015,250130.0,4
2015,250160.0,1
2015,250170.0,3
2015,250180.0,28
2015,250190.0,2
2015,250240.0,5
2015,250260.0,3
2015,250300.0,4
2015,250310.0,2
2015,250320.0,12
2015,250340.0,1
2015,250355.0,1
2015,250360.0,1
2015,250370.0,44
2015,250380.0,1
2015,250400.0,59
2015,250430.0,5
2015,250440.0,5
2015,250460.0,2
2015,250470.0,1
2015,250480.0,2
2015,250490.0,1
2015,250500.0,1
2015,250520.0,2
2015,250523.0,1
2015,250535.0,1
2015,250560.0,1
2015,250580.0,4
2015,250600.0,3
2015,250630.0,19
2015,250640.0,4
2015,250680.0,13
2015,250690.0,3
2015,250700.0,1
2015,250710.0,1
2015,250740.0,3
2015,250750.0,83
2015,250760.0,1
2015,250790.0,12
2015,250800.0,2
2015,250820.0,2
2015,250830.0,2
2015,250860.0,2
2015,250890.0,11
2015,250910.0,1
2015,250930.0,1
2015,250939.0,1
2015,250940.0,2
2015,250950.0,1
2015,250960.0,2
2015,250970.0,2
2015,250980.0,1
2015,251000.0,1
2015,251050.0,1
2015,251080.0,24
2015,251110.0,1
2015,251120.0,4
2015,251130.0,4
2015,251150.0,5
2015,251180.0,3
2015,251190.0,1
2015,251210.0,6
2015,251230.0,3
2015,251250.0,9
2015,251275.0,2
2015,251290.0,2
2015,251310.0,1
2015,251335.0,1
2015,251370.0,31
2015,251390.0,1
2015,251400.0,3
2015,251420.0,2
2015,251445.0,1
2015,251450.0,1
2015,251510.0,2
2015,251520.0,1
2015,251530.0,8
2015,251550.0,1
2015,251560.0,1
2015,251580.0,2
2015,251593.0,1
2015,251597.0,1
2015,251600.0,1
2015,251610.0,2
2015,251620.0,16
2015,251670.0,2
2015,251680.0,1
2015,251690.0,2
2015,251700.0,1
2015,260005.0,26
2015,260010.0,5
2015,260020.0,3
2015,260030.0,2
2015,260040.0,2
2015,260050.0,6
2015,260060.0,2
2015,260070.0,14
2015,260090.0,2
2015,260100.0,3
2015,260105.0,18
2015,260110.0,56
2015,260120.0,9
2015,260130.0,6
2015,260140.0,5
2015,260160.0,2
2015,260170.0,28
2015,260190.0,6
2015,260200.0,5
2015,260210.0,6
2015,260220.0,1
2015,260230.0,5
2015,260260.0,2
2015,260270.0,2
2015,260280.0,2
2015,260290.0,90
2015,260300.0,26
2015,260310.0,2
2015,260320.0,2
2015,260340.0,2
2015,260345.0,54
2015,260350.0,1
2015,260370.0,5
2015,260380.0,2
2015,260400.0,7
2015,260410.0,18
2015,260415.0,1
2015,260420.0,3
2015,260430.0,1
2015,260450.0,6
2015,260460.0,11
2015,260480.0,3
2015,260490.0,2
2015,260500.0,6
2015,260510.0,4
2015,260515.0,1
2015,260520.0,22
2015,260530.0,13
2015,260540.0,1
2015,260550.0,8
2015,260560.0,2
2015,260570.0,5
2015,260580.0,1
2015,260590.0,1
2015,260600.0,5
2015,260610.0,2
2015,260620.0,32
2015,260630.0,4
2015,260640.0,21
2015,260660.0,2
2015,260680.0,36
2015,260710.0,4
2015,260720.0,17
2015,260730.0,9
2015,260740.0,1
2015,260750.0,3
2015,260760.0,16
2015,260765.0,4
2015,260775.0,19
2015,260780.0,7
2015,260790.0,253
2015,260795.0,4
2015,260805.0,4
2015,260810.0,1
2015,260820.0,2
2015,260830.0,2
2015,260840.0,1
2015,260845.0,5
2015,260850.0,5
2015,260875.0,17
2015,260880.0,3
2015,260890.0,7
2015,260900.0,5
2015,260910.0,3
2015,260915.0,13
2015,260920.0,3
2015,260930.0,2
2015,260940.0,8
2015,260950.0,2
2015,260960.0,208
2015,260970.0,2
2015,260990.0,26
2015,261000.0,7
2015,261020.0,1
2015,261040.0,2
2015,261050.0,1
2015,261060.0,4
2015,261070.0,67
2015,261080.0,1
2015,261090.0,8
2015,261100.0,22
2015,261110.0,292
2015,261130.0,7
2015,261150.0,2
2015,261153.0,1
2015,261160.0,484
2015,261190.0,3
2015,261210.0,1
2015,261220.0,15
2015,261240.0,2
2015,261245.0,2
2015,261250.0,4
2015,261255.0,6
2015,261260.0,2
2015,261270.0,2
2015,261280.0,1
2015,261300.0,1
2015,261310.0,15
2015,261320.0,1
2015,261330.0,1
2015,261340.0,9
2015,261350.0,2
2015,261360.0,6
2015,261370.0,32
2015,261380.0,2
2015,261390.0,19
2015,261400.0,4
2015,261410.0,2
2015,261420.0,11
2015,261450.0,4
2015,261460.0,1
2015,261485.0,12
2015,261500.0,1
2015,261510.0,2
2015,261530.0,11
2015,261540.0,6
2015,261560.0,22
2015,261580.0,2
2015,261590.0,6
2015,261600.0,2
2015,261610.0,1
2015,261620.0,2
2015,261630.0,3
2015,261640.0,19
2015,270010.0,2
2015,270030.0,28
2015,270040.0,7
2015,270060.0,5
2015,270110.0,5
2015,270120.0,2
2015,270130.0,7
2015,270140.0,2
2015,270160.0,2
2015,270170.0,2
2015,270180.0,2
2015,270190.0,2
2015,270200.0,2
2015,270210.0,1
2015,270220.0,1
2015,270230.0,10
2015,270235.0,2
2015,270240.0,17
2015,270255.0,4
2015,270280.0,2
2015,270290.0,4
2015,270310.0,1
2015,270360.0,2
2015,270380.0,1
2015,270390.0,1
2015,270410.0,1
2015,270430.0,114
2015,270450.0,4
2015,270470.0,7
2015,270480.0,2
2015,270500.0,2
2015,270510.0,3
2015,270520.0,1
2015,270550.0,3
2015,270570.0,3
2015,270630.0,7
2015,270640.0,12
2015,270642.0,4
2015,270644.0,3
2015,270650.0,1
2015,270660.0,1
2015,270670.0,6
2015,270680.0,5
2015,270690.0,6
2015,270710.0,2
2015,270720.0,1
2015,270760.0,1
2015,270770.0,14
2015,270800.0,26
2015,270830.0,2
2015,270840.0,1
2015,270880.0,2
2015,270890.0,1
2015,270895.0,2
2015,270900.0,1
2015,270910.0,1
2015,270915.0,3
2015,270930.0,16
2015,270940.0,1
2015,280020.0,2
2015,280030.0,99
2015,280040.0,1
2015,280060.0,7
2015,280067.0,2
2015,280100.0,6
2015,280110.0,1
2015,280120.0,1
2015,280130.0,5
2015,280140.0,12
2015,280150.0,1
2015,280170.0,1
2015,280200.0,1
2015,280210.0,6
2015,280230.0,1
2015,280260.0,1
2015,280280.0,1
2015,280290.0,34
2015,280300.0,8
2015,280310.0,1
2015,280320.0,4
2015,280330.0,1
2015,280350.0,15
2015,280360.0,1
2015,280370.0,4
2015,280390.0,1
2015,280400.0,2
2015,280410.0,3
2015,280420.0,3
2015,280430.0,1
2015,280440.0,2
2015,280450.0,4
2015,280460.0,6
2015,280470.0,2
2015,280480.0,35
2015,280490.0,2
2015,280500.0,2
2015,280520.0,1
2015,280530.0,1
2015,280540.0,20
2015,280550.0,5
2015,280560.0,4
2015,280570.0,11
2015,280580.0,3
2015,280620.0,2
2015,280650.0,1
2015,280660.0,1
2015,280670.0,26
2015,280690.0,1
2015,280710.0,11
2015,280730.0,1
2015,280740.0,10
2015,280750.0,3
2015,290010.0,1
2015,290035.0,1
2015,290040.0,1
2015,290070.0,63
2015,290080.0,8
2015,290090.0,4
2015,290115.0,3
2015,290120.0,4
2015,290130.0,5
2015,290135.0,7
2015,290140.0,3
2015,290150.0,2
2015,290180.0,3
2015,290200.0,3
2015,290210.0,198
2015,290220.0,1
2015,290230.0,1
2015,290240.0,1
2015,290250.0,1
2015,290260.0,1
2015,290270.0,30
2015,290290.0,6
2015,290300.0,1
2015,290310.0,1
2015,290320.0,102
2015,290323.0,1
2015,290340.0,11
2015,290390.0,44
2015,290405.0,1
2015,290410.0,1
2015,290440.0,1
2015,290460.0,21
2015,290470.0,3
2015,290475.0,15
2015,290490.0,1
2015,290515.0,1
2015,290530.0,4
2015,290560.0,7
2015,290570.0,57
2015,290580.0,1
2015,290590.0,3
2015,290600.0,5
2015,290620.0,2
2015,290630.0,19
2015,290650.0,8
2015,290660.0,1
2015,290670.0,14
2015,290680.0,3
2015,290682.0,1
2015,290685.0,1
2015,290687.0,23
2015,290690.0,8
2015,290700.0,2
2015,290710.0,1
2015,290720.0,35
2015,290730.0,12
2015,290750.0,1
2015,290760.0,2
2015,290780.0,4
2015,290790.0,2
2015,290800.0,1
2015,290810.0,1
2015,290840.0,76
2015,290850.0,2
2015,290860.0,1
2015,290880.0,1
2015,290900.0,1
2015,290910.0,2
2015,290920.0,3
2015,290930.0,8
2015,290940.0,5
2015,290960.0,4
2015,290980.0,1
2015,290990.0,1
2015,291000.0,1
2015,291005.0,10
2015,291010.0,1
2015,291040.0,17
2015,291050.0,4
2015,291060.0,1
2015,291070.0,4
2015,291072.0,49
2015,291075.0,1
2015,291080.0,71
2015,291085.0,12
2015,291110.0,3
2015,291130.0,2
2015,291170.0,14
2015,291180.0,2
2015,291185.0,1
2015,291190.0,18
2015,291210.0,2
2015,291220.0,4
2015,291240.0,2
2015,291250.0,2
2015,291280.0,1
2015,291300.0,3
2015,291310.0,2
2015,291320.0,30
2015,291330.0,6
2015,291350.0,9
2015,291360.0,18
2015,291370.0,2
2015,291380.0,1
2015,291390.0,1
2015,291400.0,1
2015,291410.0,2
2015,291420.0,1
2015,291430.0,1
2015,291460.0,13
2015,291465.0,13
2015,291470.0,34
2015,291480.0,37
2015,291490.0,1
2015,291500.0,3
2015,291510.0,1
2015,291530.0,1
2015,291535.0,1
2015,291540.0,1
2015,291550.0,7
2015,291560.0,26
2015,291580.0,4
2015,291600.0,5
2015,291610.0,3
2015,291630.0,2
2015,291640.0,29
2015,291650.0,4
2015,291660.0,1
2015,291670.0,1
2015,291685.0,1
2015,291700.0,11
2015,291710.0,3
2015,291750.0,17
2015,291760.0,1
2015,291770.0,3
2015,291800.0,13
2015,291810.0,4
2015,291830.0,2
2015,291835.0,1
2015,291840.0,145
2015,291845.0,2
2015,291850.0,3
2015,291855.0,2
2015,291880.0,1
2015,291915.0,5
2015,291920.0,28
2015,291930.0,2
2015,291955.0,25
2015,291960.0,1
2015,291970.0,7
2015,291980.0,9
2015,291992.0,4
2015,292010.0,4
2015,292040.0,1
2015,292045.0,3
2015,292050.0,2
2015,292060.0,3
2015,292070.0,1
2015,292080.0,1
2015,292090.0,1
2015,292100.0,6
2015,292110.0,3
2015,292120.0,2
2015,292150.0,1
2015,292160.0,2
2015,292170.0,9
2015,292190.0,2
2015,292200.0,8
2015,292205.0,1
2015,292225.0,1
2015,292230.0,1
2015,292240.0,1
2015,292265.0,1
2015,292270.0,2
2015,292273.0,1
2015,292300.0,6
2015,292320.0,3
2015,292335.0,4
2015,292370.0,1
2015,292380.0,3
2015,292390.0,4
2015,292400.0,34
2015,292405.0,3
2015,292420.0,2
2015,292430.0,3
2015,292440.0,4
2015,292460.0,5
2015,292480.0,1
2015,292510.0,9
2015,292520.0,4
2015,292525.0,2
2015,292530.0,35
2015,292550.0,9
2015,292560.0,2
2015,292570.0,2
2015,292580.0,7
2015,292590.0,2
2015,292593.0,1
2015,292595.0,1
2015,292600.0,16
2015,292620.0,4
2015,292630.0,3
2015,292650.0,2
2015,292660.0,6
2015,292670.0,1
2015,292700.0,9
2015,292720.0,1
2015,292730.0,2
2015,292740.0,316
2015,292760.0,1
2015,292770.0,11
2015,292790.0,1
2015,292800.0,3
2015,292805.0,3
2015,292810.0,6
2015,292820.0,4
2015,292840.0,31
2015,292860.0,8
2015,292870.0,4
2015,292880.0,4
2015,292890.0,1
2015,292895.0,2
2015,292905.0,4
2015,292910.0,1
2015,292925.0,1
2015,292930.0,1
2015,292935.0,4
2015,292937.0,1
2015,292940.0,3
2015,292960.0,1
2015,292970.0,1
2015,292975.0,6
2015,292990.0,4
2015,293010.0,18
2015,293015.0,2
2015,293020.0,16
2015,293030.0,1
2015,293050.0,13
2015,293070.0,39
2015,293075.0,4
2015,293077.0,16
2015,293080.0,3
2015,293090.0,1
2015,293100.0,3
2015,293110.0,1
2015,293130.0,3
2015,293135.0,43
2015,293140.0,1
2015,293150.0,5
2015,293180.0,7
2015,293190.0,18
2015,293200.0,4
2015,293210.0,1
2015,293220.0,5
2015,293240.0,3
2015,293250.0,8
2015,293270.0,2
2015,293280.0,5
2015,293290.0,4
2015,293300.0,1
2015,293305.0,3
2015,293310.0,2
2015,293315.0,4
